Runde;EINS;ZWEI;DREI;VIER;FUENF;SECHS
996;1;2;0;0;0;1
997;1;1;0;0;0;2
998;1;0;1;0;1;1
999;1;2;0;1;0;0
1000;1;1;0;0;0;2
1001;2;0;1;0;0;1
1002;1;0;1;0;0;2
1003;2;0;2;0;0;0
1004;2;0;0;0;1;1
1005;2;0;1;0;1;0
1006;0;0;1;1;0;2
1007;2;0;0;0;2;0
1008;1;0;1;0;0;2
1009;1;0;0;0;0;3
1010;2;0;0;0;1;1
1011;1;1;2;0;0;0
1012;1;1;0;0;1;1
1013;0;0;0;1;1;2
1014;2;1;0;0;0;1
1015;2;0;0;0;0;2
1016;1;0;0;0;0;3
1017;1;0;1;0;0;2
1018;1;2;0;0;1;0
1019;0;1;0;0;0;3
1020;1;1;0;0;1;1
1021;1;2;0;0;0;1
1022;1;2;1;0;0;0
1023;0;1;0;0;2;1
1024;1;0;0;0;2;1
1025;0;1;1;0;1;1
1026;0;0;0;1;1;2
1027;0;2;0;0;1;1
1028;1;0;0;0;0;3
1029;1;1;0;0;2;0
1030;1;0;1;0;1;1
1031;0;0;0;0;3;1
1032;1;1;0;0;1;1
1033;2;0;0;0;2;0
1034;2;0;0;0;0;2
1035;0;1;0;0;1;2
1036;1;1;0;0;0;2
1037;1;1;0;0;2;0
1038;0;1;1;0;2;0
1039;1;1;0;1;0;1
1040;1;1;0;0;1;1
1041;2;0;0;0;1;1
1042;2;1;0;0;1;0
1043;1;0;0;0;3;0
1044;1;0;1;0;2;0
1045;1;0;0;0;1;2
1046;0;0;0;1;3;0
1047;0;0;1;1;1;1
1048;0;1;0;0;3;0
1049;0;1;1;0;1;1
1050;0;0;0;0;2;2
1051;2;2;0;0;0;0
1052;0;2;1;0;0;1
1053;1;0;0;0;1;2
1054;0;1;0;1;1;1
1055;1;0;0;1;0;2
1056;0;1;0;0;1;2
1057;0;1;0;0;0;3
1058;2;1;0;0;1;0
1059;1;0;0;1;0;2
1060;0;0;1;1;1;1
1061;1;1;1;0;0;1
1062;1;0;0;0;1;2
1063;0;1;0;0;2;1
1064;1;0;0;0;2;1
1065;0;1;0;0;1;2
1066;1;0;1;1;1;0
1067;0;1;0;0;1;2
1068;2;1;0;0;0;1
1069;3;0;0;1;0;0
1070;2;0;0;1;0;1
1071;2;0;1;1;0;0
1072;2;2;0;0;0;0
1073;2;1;0;0;1;0
1074;1;0;0;1;0;2
1075;0;2;1;1;0;0
1076;0;0;0;1;1;2
1077;1;2;0;0;1;0
1078;2;0;1;0;0;1
1079;0;2;1;0;1;0
1080;1;0;0;1;1;1
1081;0;0;0;0;2;2
1082;0;1;0;1;1;1
1083;1;1;0;0;1;1
1084;1;1;1;0;1;0
1085;1;1;1;0;0;1
1086;0;1;0;0;2;1
1087;0;3;1;0;0;0
1088;1;0;1;1;1;0
1089;0;1;0;0;1;2
1090;2;0;0;0;1;1
1091;1;0;0;0;2;1
1092;2;1;0;1;0;0
1093;0;0;0;2;1;1
1094;2;1;0;1;0;0
1095;0;0;0;0;3;1
1096;1;0;0;1;1;1
1097;3;0;0;0;0;1
1098;3;0;0;0;0;1
1099;0;0;0;1;2;1
1100;1;0;0;0;1;2
1101;1;1;1;0;0;1
1102;1;0;0;0;3;0
1103;1;0;0;0;1;2
1104;1;1;1;0;1;0
1105;1;0;1;1;0;1
1106;2;0;0;0;0;2
1107;0;0;2;1;0;1
1108;2;1;1;0;0;0
1109;1;1;0;0;1;1
1110;1;1;0;2;0;0
1111;2;0;0;0;1;1
1112;0;2;0;1;1;0
1113;0;1;0;0;0;3
1114;0;1;1;0;1;1
1115;0;0;0;0;2;2
1116;0;0;1;0;2;1
1117;0;1;1;1;0;1
1118;1;0;1;0;1;1
1119;1;1;1;0;1;0
1120;1;2;1;0;0;0
1121;1;1;1;0;1;0
1122;1;1;0;1;0;1
1123;2;2;0;0;0;0
1124;0;1;1;1;0;1
1125;1;0;0;1;1;1
1126;1;0;0;0;1;2
1127;0;1;1;1;0;1
1128;1;0;0;0;2;1
1129;1;0;1;0;2;0
1130;1;0;1;0;1;1
1131;3;0;1;0;0;0
1132;1;0;1;1;0;1
1133;2;1;0;0;1;0
1134;1;1;0;1;0;1
1135;0;1;0;0;0;3
1136;1;1;0;0;1;1
1137;2;0;0;0;0;2
1138;0;0;1;0;2;1
1139;0;2;1;0;1;0
1140;1;0;1;0;0;2
1141;0;0;2;0;1;1
1142;0;1;1;0;0;2
1143;1;1;1;1;0;0
1144;0;0;0;0;0;4
1145;0;2;0;0;0;2
1146;1;1;0;0;0;2
1147;0;1;0;0;1;2
1148;2;1;0;0;0;1
1149;1;0;0;0;2;1
1150;2;0;2;0;0;0
1151;1;1;1;0;0;1
1152;3;0;1;0;0;0
1153;0;2;0;0;1;1
1154;0;0;0;1;1;2
1155;0;3;0;0;0;1
1156;1;0;1;1;1;0
1157;1;1;1;1;0;0
1158;1;1;0;1;0;1
1159;1;2;1;0;0;0
1160;0;2;1;0;0;1
1161;1;0;0;0;0;3
1162;1;0;0;0;1;2
1163;2;0;1;0;1;0
1164;1;2;0;0;1;0
1165;0;0;0;0;1;3
1166;1;1;0;0;2;0
1167;1;2;0;1;0;0
1168;0;0;0;1;2;1
1169;1;0;1;0;0;2
1170;1;0;1;0;1;1
1171;0;1;0;0;1;2
1172;2;0;0;0;1;1
1173;1;1;1;0;0;1
1174;2;0;0;0;1;1
1175;0;0;0;1;1;2
1176;1;0;0;0;1;2
1177;0;0;1;0;0;3
1178;0;0;1;0;1;2
1179;1;1;0;0;0;2
1180;1;1;0;0;0;2
1181;1;0;0;1;0;2
1182;0;2;0;0;1;1
1183;1;1;0;1;1;0
1184;1;1;1;0;0;1
1185;1;1;0;1;0;1
1186;1;0;0;0;2;1
1187;1;0;0;0;1;2
1188;1;1;1;0;1;0
1189;3;0;0;0;0;1
1190;1;0;0;1;1;1
1191;0;0;0;1;1;2
1192;1;1;0;0;1;1
1193;3;1;0;0;0;0
1194;0;0;0;0;1;3
1195;1;0;1;1;0;1
1196;0;0;0;2;1;1
1197;0;2;0;0;1;1
1198;2;0;0;0;1;1
1199;0;0;1;1;1;1
1200;0;0;0;1;1;2
1201;1;1;0;1;0;1
1202;1;2;0;0;0;1
1203;0;0;0;2;1;1
1204;1;0;1;1;0;1
1205;2;0;0;1;0;1
1206;1;1;0;0;0;2
1207;0;2;0;0;0;2
1208;1;1;0;0;0;2
1209;1;1;0;1;0;1
1210;0;0;0;1;0;3
1211;1;0;1;1;0;1
1212;0;2;1;0;0;1
1213;2;1;0;0;1;0
1214;2;2;0;0;0;0
1215;2;0;1;1;0;0
1216;1;0;1;0;0;2
1217;0;2;1;0;0;1
1218;0;2;0;1;1;0
1219;2;0;0;0;1;1
1220;2;1;0;0;1;0
1221;1;1;1;0;1;0
1222;1;1;0;0;1;1
1223;0;1;0;0;3;0
1224;1;0;0;1;1;1
1225;2;0;0;0;1;1
1226;0;1;0;0;2;1
1227;0;2;0;0;2;0
1228;0;0;0;0;1;3
1229;1;0;0;1;1;1
1230;1;0;2;1;0;0
1231;3;0;1;0;0;0
1232;1;0;0;0;1;2
1233;0;1;0;0;1;2
1234;1;0;0;1;0;2
1235;1;1;0;1;0;1
1236;2;0;0;1;0;1
1237;0;2;2;0;0;0
1238;0;1;0;1;2;0
1239;0;1;0;0;1;2
1240;1;0;1;0;1;1
1241;2;0;0;0;2;0
1242;0;1;0;0;2;1
1243;2;1;0;0;0;1
1244;1;1;1;0;0;1
1245;1;0;1;0;0;2
1246;0;0;0;1;1;2
1247;1;1;1;0;1;0
1248;2;0;0;0;1;1
1249;0;2;2;0;0;0
1250;1;0;0;1;2;0
1251;2;0;0;0;2;0
1252;1;0;1;0;1;1
1253;2;0;2;0;0;0
1254;2;0;0;0;1;1
1255;1;0;0;0;2;1
1256;2;0;0;0;0;2
1257;2;0;0;0;1;1
1258;1;0;0;0;2;1
1259;1;2;1;0;0;0
1260;2;1;0;0;0;1
1261;1;1;0;1;0;1
1262;1;1;0;0;1;1
1263;1;2;0;0;0;1
1264;1;3;0;0;0;0
1265;2;2;0;0;0;0
1266;3;0;0;0;0;1
1267;1;0;0;0;1;2
1268;1;0;0;0;1;2
1269;1;1;1;0;0;1
1270;2;2;0;0;0;0
1271;2;1;0;0;1;0
1272;2;1;0;0;0;1
1273;1;1;0;1;1;0
1274;3;0;0;0;0;1
1275;1;1;0;0;0;2
1276;4;0;0;0;0;0
1277;2;0;0;0;1;1
1278;1;0;0;0;1;2
1279;0;0;0;1;1;2
1280;0;0;0;1;1;2
1281;1;1;0;0;1;1
1282;2;0;1;0;0;1
1283;1;1;1;0;1;0
1284;1;0;0;0;1;2
1285;0;1;0;0;0;3
1286;0;1;1;1;0;1
1287;1;0;0;1;1;1
1288;0;0;0;0;2;2
1289;1;0;0;0;0;3
1290;0;1;0;1;0;2
1291;0;1;0;0;1;2
1292;1;0;0;1;1;1
1293;0;1;1;1;1;0
1294;0;1;0;0;2;1
1295;1;1;0;0;2;0
1296;2;1;0;0;1;0
1297;1;0;0;0;1;2
1298;1;0;0;1;0;2
1299;1;1;0;0;0;2
1300;0;3;0;1;0;0
1301;0;1;1;0;0;2
1302;1;0;1;0;2;0
1303;1;0;1;0;0;2
1304;1;0;1;0;2;0
1305;1;1;0;0;2;0
1306;2;0;1;1;0;0
1307;1;0;0;0;1;2
1308;0;2;0;1;0;1
1309;1;1;0;0;1;1
1310;1;0;2;1;0;0
1311;2;1;0;1;0;0
1312;2;1;0;0;0;1
1313;1;0;1;0;2;0
1314;1;0;1;1;0;1
1315;1;0;0;1;0;2
1316;1;1;0;0;2;0
1317;0;0;0;0;3;1
1318;1;1;0;1;0;1
1319;0;2;1;1;0;0
1320;0;1;0;0;1;2
1321;1;0;1;0;1;1
1322;0;2;1;1;0;0
1323;1;1;0;1;1;0
1324;1;0;0;0;1;2
1325;2;1;0;0;0;1
1326;1;0;2;0;0;1
1327;0;0;0;2;0;2
1328;0;2;0;0;0;2
1329;1;2;0;0;0;1
1330;1;0;1;1;1;0
1331;0;1;0;1;1;1
1332;1;0;0;1;1;1
1333;2;2;0;0;0;0
1334;1;0;1;1;0;1
1335;1;1;0;1;0;1
1336;1;1;0;1;0;1
1337;3;0;0;0;0;1
1338;2;1;1;0;0;0
1339;1;0;1;0;0;2
1340;0;1;0;1;1;1
1341;0;0;1;0;0;3
1342;1;0;0;1;1;1
1343;0;0;1;1;1;1
1344;0;2;1;0;0;1
1345;2;1;0;0;1;0
1346;1;0;0;0;3;0
1347;0;1;0;1;0;2
1348;0;1;0;0;2;1
1349;2;0;0;0;1;1
1350;2;0;0;0;1;1
1351;0;0;0;2;0;2
1352;1;1;1;0;1;0
1353;1;1;2;0;0;0
1354;1;0;0;0;1;2
1355;1;0;0;1;0;2
1356;1;1;0;1;1;0
1357;3;0;1;0;0;0
1358;1;1;0;0;2;0
1359;0;2;0;1;0;1
1360;2;0;2;0;0;0
1361;0;1;0;1;0;2
1362;2;0;0;0;2;0
1363;1;2;0;0;0;1
1364;1;1;0;0;1;1
1365;1;0;0;1;0;2
1366;2;1;0;0;0;1
1367;2;1;0;0;1;0
1368;3;0;0;0;0;1
1369;2;1;0;0;0;1
1370;1;1;0;0;2;0
1371;0;0;0;1;3;0
1372;1;0;0;1;0;2
1373;2;0;0;0;0;2
1374;1;1;0;1;0;1
1375;0;0;0;1;2;1
1376;0;1;1;0;2;0
1377;1;0;0;0;1;2
1378;2;1;0;0;0;1
1379;2;0;1;0;0;1
1380;0;1;0;1;1;1
1381;0;2;0;1;1;0
1382;1;0;0;0;2;1
1383;0;0;1;0;1;2
1384;0;2;1;0;0;1
1385;2;1;0;0;0;1
1386;1;2;0;1;0;0
1387;1;1;0;1;1;0
1388;1;1;1;0;0;1
1389;1;0;1;0;0;2
1390;1;1;0;0;0;2
1391;0;0;1;0;2;1
1392;1;3;0;0;0;0
1393;1;1;0;0;1;1
1394;1;0;0;0;1;2
1395;1;1;0;0;0;2
1396;1;1;0;1;1;0
1397;1;1;0;0;1;1
1398;1;1;2;0;0;0
1399;1;0;1;0;1;1
1400;1;1;1;0;1;0
1401;2;2;0;0;0;0
1402;0;1;0;0;2;1
1403;0;0;0;0;2;2
1404;1;0;1;0;1;1
1405;3;1;0;0;0;0
1406;2;0;1;0;1;0
1407;1;1;0;0;0;2
1408;0;0;0;0;4;0
1409;0;0;0;1;2;1
1410;0;0;1;0;0;3
1411;1;1;1;0;0;1
1412;3;0;1;0;0;0
1413;2;0;0;0;1;1
1414;2;0;1;0;0;1
1415;0;1;0;1;0;2
1416;1;0;1;0;2;0
1417;1;1;0;0;1;1
1418;1;1;0;0;1;1
1419;2;0;0;0;1;1
1420;1;1;2;0;0;0
1421;1;0;1;0;2;0
1422;1;0;1;1;0;1
1423;2;1;0;0;0;1
1424;0;1;1;0;0;2
1425;1;1;1;1;0;0
1426;2;0;1;0;1;0
1427;1;0;0;0;1;2
1428;1;1;0;0;2;0
1429;0;2;0;0;1;1
1430;0;1;0;0;0;3
1431;1;1;0;0;1;1
1432;1;1;0;0;1;1
1433;1;0;0;0;1;2
1434;1;0;1;0;1;1
1435;1;1;0;0;1;1
1436;1;0;1;1;0;1
1437;0;1;0;0;2;1
1438;2;0;0;1;0;1
1439;1;0;0;1;1;1
1440;0;1;0;1;1;1
1441;1;3;0;0;0;0
1442;2;0;0;0;1;1
1443;1;3;0;0;0;0
1444;0;0;0;0;1;3
1445;1;1;0;0;0;2
1446;0;0;1;1;0;2
1447;1;0;0;0;1;2
1448;2;0;1;0;1;0
1449;0;1;1;1;0;1
1450;1;1;2;0;0;0
1451;2;1;0;0;1;0
1452;1;1;0;0;0;2
1453;0;1;0;0;2;1
1454;0;1;0;1;1;1
1455;0;2;1;0;0;1
1456;0;1;1;1;0;1
1457;0;2;1;0;1;0
1458;0;1;0;0;1;2
1459;2;0;0;0;0;2
1460;0;1;0;1;1;1
1461;1;1;1;0;0;1
1462;2;0;0;0;1;1
1463;0;0;0;1;1;2
1464;1;1;0;0;1;1
1465;1;0;1;0;2;0
1466;1;0;0;1;0;2
1467;1;0;0;0;0;3
1468;1;1;0;0;1;1
1469;0;1;0;0;2;1
1470;1;0;0;1;1;1
1471;2;1;0;0;1;0
1472;2;0;2;0;0;0
1473;0;0;0;1;1;2
1474;2;1;1;0;0;0
1475;3;0;1;0;0;0
1476;1;1;0;0;0;2
1477;0;2;1;0;0;1
1478;2;0;0;1;0;1
1479;2;0;0;1;0;1
1480;0;1;1;0;1;1
1481;2;1;0;0;0;1
1482;1;0;1;0;1;1
1483;0;0;0;0;2;2
1484;2;1;0;0;0;1
1485;0;1;0;0;1;2
1486;0;1;0;1;2;0
1487;1;2;0;0;0;1
1488;1;0;0;0;1;2
1489;1;1;1;0;0;1
1490;0;0;0;0;1;3
1491;2;1;0;0;0;1
1492;0;0;0;1;2;1
1493;1;0;1;1;0;1
1494;2;0;0;0;1;1
1495;2;0;0;0;0;2
1496;1;0;0;0;1;2
1497;1;0;0;1;2;0
1498;0;1;0;0;2;1
1499;2;0;0;0;0;2
1500;0;1;0;1;1;1
