Runde;EINS;ZWEI;DREI;VIER;FUENF;SECHS
996;0;2;0;0;2;0
997;0;1;2;0;0;1
998;0;0;0;2;0;2
999;0;1;1;0;0;2
1000;1;0;1;0;2;0
1001;1;0;0;1;2;0
1002;1;1;1;1;0;0
1003;0;0;1;0;3;0
1004;0;0;1;0;1;2
1005;1;1;0;1;0;1
1006;1;1;0;1;1;0
1007;3;1;0;0;0;0
1008;1;1;0;2;0;0
1009;0;2;2;0;0;0
1010;1;1;2;0;0;0
1011;0;1;0;1;0;2
1012;1;1;0;1;0;1
1013;0;0;1;1;2;0
1014;2;0;1;1;0;0
1015;0;1;0;1;0;2
1016;2;0;0;1;0;1
1017;0;1;0;0;1;2
1018;0;1;0;1;0;2
1019;1;1;2;0;0;0
1020;0;0;1;0;1;2
1021;0;1;1;2;0;0
1022;0;1;1;0;2;0
1023;1;0;2;0;1;0
1024;2;0;2;0;0;0
1025;0;0;2;1;0;1
1026;1;1;1;1;0;0
1027;0;1;2;0;0;1
1028;1;1;1;0;1;0
1029;0;1;0;0;1;2
1030;0;1;0;0;1;2
1031;0;0;0;1;0;3
1032;1;0;0;0;1;2
1033;0;2;0;0;1;1
1034;1;0;0;1;1;1
1035;1;2;0;1;0;0
1036;1;2;0;0;0;1
1037;0;0;1;1;2;0
1038;0;1;1;1;0;1
1039;0;0;1;0;2;1
1040;0;1;1;1;0;1
1041;1;0;1;1;0;1
1042;0;1;0;0;1;2
1043;1;2;0;1;0;0
1044;0;2;0;1;1;0
1045;1;1;0;0;1;1
1046;0;0;1;0;1;2
1047;0;0;1;1;0;2
1048;1;0;1;1;0;1
1049;0;0;2;2;0;0
1050;2;0;0;1;1;0
1051;0;1;2;1;0;0
1052;1;0;0;1;0;2
1053;0;1;0;3;0;0
1054;1;1;0;1;1;0
1055;0;1;1;2;0;0
1056;1;2;0;0;1;0
1057;0;1;0;1;0;2
1058;1;0;0;1;1;1
1059;0;1;0;0;3;0
1060;0;1;1;1;0;1
1061;1;0;1;0;1;1
1062;0;2;0;0;0;2
1063;0;1;0;0;2;1
1064;0;1;1;0;1;1
1065;0;2;0;1;1;0
1066;1;0;0;2;0;1
1067;0;0;1;2;0;1
1068;0;1;2;1;0;0
1069;0;1;1;0;1;1
1070;0;1;0;0;2;1
1071;1;1;1;0;0;1
1072;0;1;1;1;0;1
1073;1;1;1;1;0;0
1074;0;0;0;1;0;3
1075;0;1;1;1;1;0
1076;0;1;1;1;0;1
1077;0;1;0;1;1;1
1078;1;2;1;0;0;0
1079;1;0;0;0;1;2
1080;0;1;1;0;1;1
1081;1;0;0;0;3;0
1082;0;0;1;0;0;3
1083;1;2;0;1;0;0
1084;1;1;1;0;1;0
1085;1;0;0;1;2;0
1086;0;0;1;2;1;0
1087;0;0;1;1;1;1
1088;0;0;0;3;1;0
1089;0;1;0;1;1;1
1090;1;1;0;0;2;0
1091;0;0;2;0;1;1
1092;0;0;2;0;2;0
1093;0;2;1;0;0;1
1094;0;1;2;0;0;1
1095;1;0;0;0;2;1
1096;2;0;1;0;1;0
1097;0;1;1;1;1;0
1098;1;0;0;1;1;1
1099;0;0;1;1;0;2
1100;0;2;2;0;0;0
1101;0;0;0;2;1;1
1102;0;0;1;1;2;0
1103;1;0;1;2;0;0
1104;0;1;2;1;0;0
1105;0;1;0;1;2;0
1106;0;0;1;0;3;0
1107;0;0;2;0;1;1
1108;0;1;1;1;1;0
1109;0;0;1;0;1;2
1110;0;1;1;0;0;2
1111;1;1;0;1;0;1
1112;0;1;0;1;0;2
1113;1;1;0;1;0;1
1114;0;0;1;1;0;2
1115;0;0;1;1;1;1
1116;0;0;0;1;2;1
1117;0;0;1;2;1;0
1118;0;0;1;1;2;0
1119;0;0;1;1;2;0
1120;1;0;1;2;0;0
1121;0;1;2;0;0;1
1122;1;0;1;0;1;1
1123;0;1;1;2;0;0
1124;0;1;1;1;0;1
1125;0;2;0;0;1;1
1126;0;1;0;2;0;1
1127;1;2;0;0;1;0
1128;0;2;0;1;1;0
1129;0;0;1;1;2;0
1130;0;1;1;0;1;1
1131;0;1;2;1;0;0
1132;0;1;1;1;1;0
1133;2;0;2;0;0;0
1134;1;1;0;1;0;1
1135;0;0;0;1;2;1
1136;1;0;1;1;1;0
1137;1;1;0;1;1;0
1138;0;1;2;0;0;1
1139;1;0;1;2;0;0
1140;1;0;2;0;0;1
1141;2;0;0;1;0;1
1142;2;0;0;1;1;0
1143;1;0;0;1;2;0
1144;1;0;1;0;0;2
1145;0;0;1;2;0;1
1146;0;0;0;2;1;1
1147;0;1;0;2;1;0
1148;1;1;1;0;0;1
1149;1;0;0;2;0;1
1150;0;1;0;1;1;1
1151;0;1;0;1;1;1
1152;0;3;0;0;0;1
1153;0;2;0;0;0;2
1154;1;1;0;1;0;1
1155;1;1;0;1;1;0
1156;1;0;0;1;1;1
1157;0;0;1;0;1;2
1158;0;2;1;1;0;0
1159;0;1;2;1;0;0
1160;1;0;1;0;0;2
1161;1;1;0;1;0;1
1162;1;2;1;0;0;0
1163;0;0;1;2;0;1
1164;0;0;2;0;2;0
1165;1;2;0;1;0;0
1166;0;0;0;3;0;1
1167;1;2;1;0;0;0
1168;0;0;1;0;1;2
1169;1;0;0;0;1;2
1170;1;2;0;0;1;0
1171;1;0;2;0;0;1
1172;0;0;1;1;1;1
1173;2;0;1;0;1;0
1174;0;0;0;0;2;2
1175;0;1;1;1;0;1
1176;1;2;0;1;0;0
1177;0;0;1;0;1;2
1178;0;2;0;1;0;1
1179;1;0;0;2;1;0
1180;0;1;1;0;0;2
1181;0;0;1;2;0;1
1182;0;0;0;3;1;0
1183;0;1;0;1;0;2
1184;0;0;2;1;0;1
1185;1;0;1;0;1;1
1186;1;0;0;1;1;1
1187;0;0;2;0;1;1
1188;1;0;1;0;2;0
1189;0;2;1;1;0;0
1190;1;0;0;0;2;1
1191;1;0;0;1;2;0
1192;1;2;0;0;1;0
1193;0;1;2;0;1;0
1194;0;1;1;2;0;0
1195;1;1;0;0;0;2
1196;1;0;0;0;2;1
1197;0;0;1;0;3;0
1198;0;1;1;0;1;1
1199;0;1;0;0;1;2
1200;2;1;0;0;1;0
1201;2;0;1;1;0;0
1202;2;0;0;0;2;0
1203;1;1;0;1;1;0
1204;1;1;1;1;0;0
1205;2;1;0;0;1;0
1206;0;1;0;2;1;0
1207;1;0;2;0;1;0
1208;1;2;0;0;0;1
1209;1;0;1;0;1;1
1210;2;1;1;0;0;0
1211;0;1;1;1;0;1
1212;1;0;1;0;2;0
1213;1;1;0;1;0;1
1214;0;1;0;2;1;0
1215;0;1;0;1;1;1
1216;0;0;0;1;1;2
1217;1;0;2;1;0;0
1218;1;0;1;0;1;1
1219;0;0;1;1;1;1
1220;1;0;1;1;1;0
1221;0;1;0;2;0;1
1222;1;1;0;0;0;2
1223;2;1;0;0;0;1
1224;1;3;0;0;0;0
1225;1;1;0;0;2;0
1226;0;0;1;0;0;3
1227;2;0;2;0;0;0
1228;0;1;0;1;1;1
1229;1;1;1;1;0;0
1230;1;1;1;1;0;0
1231;0;0;2;0;0;2
1232;0;1;1;0;0;2
1233;1;0;0;1;1;1
1234;1;0;1;2;0;0
1235;1;1;0;1;0;1
1236;0;2;0;1;1;0
1237;0;1;1;1;0;1
1238;1;1;0;1;0;1
1239;1;0;0;1;1;1
1240;1;0;2;0;0;1
1241;1;0;0;2;1;0
1242;1;1;1;0;1;0
1243;0;1;0;2;1;0
1244;0;2;0;1;0;1
1245;1;0;0;0;3;0
1246;0;3;0;0;0;1
1247;3;1;0;0;0;0
1248;0;2;0;0;2;0
1249;2;0;1;1;0;0
1250;1;1;2;0;0;0
1251;2;0;1;0;1;0
1252;1;1;1;1;0;0
1253;2;0;1;0;1;0
1254;1;2;1;0;0;0
1255;0;0;1;1;1;1
1256;0;0;0;1;2;1
1257;1;0;1;1;1;0
1258;0;1;1;2;0;0
1259;1;1;0;1;1;0
1260;2;1;0;0;0;1
1261;0;2;0;1;1;0
1262;1;0;0;1;1;1
1263;1;1;1;0;1;0
1264;1;0;2;0;0;1
1265;1;2;1;0;0;0
1266;2;1;0;1;0;0
1267;1;0;1;1;1;0
1268;0;0;0;0;2;2
1269;1;1;2;0;0;0
1270;0;1;0;1;1;1
1271;0;0;2;0;2;0
1272;0;0;2;0;1;1
1273;0;0;1;1;0;2
1274;2;0;0;1;0;1
1275;1;1;1;1;0;0
1276;1;0;1;0;1;1
1277;0;1;0;2;1;0
1278;1;1;1;0;1;0
1279;0;1;1;1;0;1
1280;0;0;0;2;1;1
1281;1;1;0;1;0;1
1282;0;1;0;2;0;1
1283;1;0;1;0;1;1
1284;2;0;2;0;0;0
1285;0;2;0;0;1;1
1286;1;0;1;0;1;1
1287;1;0;1;1;0;1
1288;1;0;0;1;2;0
1289;0;0;2;0;1;1
1290;2;2;0;0;0;0
1291;1;2;1;0;0;0
1292;1;0;0;2;1;0
1293;1;0;0;0;1;2
1294;0;0;1;1;1;1
1295;1;0;2;1;0;0
1296;3;1;0;0;0;0
1297;0;0;0;2;1;1
1298;2;1;0;0;1;0
1299;1;2;0;1;0;0
1300;1;0;2;0;1;0
1301;0;2;1;0;1;0
1302;1;1;0;1;1;0
1303;1;0;2;1;0;0
1304;0;0;1;1;1;1
1305;1;0;2;0;0;1
1306;0;2;0;0;0;2
1307;1;1;0;1;0;1
1308;1;1;0;1;1;0
1309;1;0;0;0;2;1
1310;0;0;1;1;2;0
1311;1;0;2;1;0;0
1312;1;0;1;1;0;1
1313;1;1;0;1;0;1
1314;1;2;0;0;0;1
1315;2;0;0;0;1;1
1316;1;0;1;0;2;0
1317;1;1;1;0;1;0
1318;0;1;1;1;1;0
1319;0;0;1;2;1;0
1320;2;0;0;0;1;1
1321;1;0;0;1;0;2
1322;1;0;2;0;1;0
1323;2;0;0;1;1;0
1324;0;0;1;2;1;0
1325;0;0;2;1;1;0
1326;0;0;2;0;2;0
1327;1;1;0;2;0;0
1328;0;1;1;1;1;0
1329;1;1;0;1;0;1
1330;0;0;0;1;3;0
1331;0;1;2;0;0;1
1332;0;0;2;0;0;2
1333;1;0;3;0;0;0
1334;0;1;1;2;0;0
1335;0;1;2;0;0;1
1336;0;2;0;1;1;0
1337;1;1;0;1;1;0
1338;0;0;3;1;0;0
1339;0;1;1;1;1;0
1340;0;0;2;2;0;0
1341;2;0;0;1;1;0
1342;1;1;0;1;0;1
1343;0;1;0;2;1;0
1344;1;1;1;0;1;0
1345;0;1;1;1;1;0
1346;2;0;1;1;0;0
1347;2;0;0;1;0;1
1348;0;0;2;0;0;2
1349;1;0;1;2;0;0
1350;1;1;0;0;1;1
1351;2;0;1;0;0;1
1352;0;1;1;2;0;0
1353;0;0;0;3;1;0
1354;1;2;0;1;0;0
1355;1;0;1;0;2;0
1356;0;1;1;1;0;1
1357;0;2;0;1;0;1
1358;0;1;1;0;0;2
1359;1;1;0;0;0;2
1360;1;0;2;0;1;0
1361;2;0;0;0;1;1
1362;0;0;0;1;1;2
1363;1;1;0;0;0;2
1364;0;0;1;1;0;2
1365;0;1;1;1;0;1
1366;1;0;0;0;2;1
1367;0;0;2;0;0;2
1368;2;0;0;1;1;0
1369;1;1;0;0;1;1
1370;0;1;2;0;1;0
1371;0;1;1;2;0;0
1372;0;1;1;0;1;1
1373;0;3;0;0;0;1
1374;0;1;0;0;0;3
1375;0;0;1;2;1;0
1376;3;0;1;0;0;0
1377;1;1;0;0;1;1
1378;2;1;0;1;0;0
1379;0;1;1;2;0;0
1380;0;0;1;1;1;1
1381;1;0;1;0;0;2
1382;0;2;1;0;1;0
1383;0;1;1;0;2;0
1384;0;0;3;1;0;0
1385;1;0;0;1;0;2
1386;0;0;0;3;0;1
1387;1;1;0;1;0;1
1388;0;3;0;1;0;0
1389;1;0;0;1;2;0
1390;0;1;0;1;1;1
1391;1;2;0;0;0;1
1392;0;0;2;1;1;0
1393;1;1;1;0;1;0
1394;0;1;1;1;0;1
1395;2;1;1;0;0;0
1396;0;0;0;1;1;2
1397;0;2;1;0;0;1
1398;0;0;1;1;0;2
1399;0;2;2;0;0;0
1400;0;1;0;1;2;0
1401;1;1;0;0;1;1
1402;2;0;0;1;0;1
1403;0;0;0;1;1;2
1404;0;0;0;1;2;1
1405;2;0;0;0;2;0
1406;1;2;0;1;0;0
1407;0;2;0;1;1;0
1408;1;1;0;1;1;0
1409;0;0;0;0;1;3
1410;0;1;1;0;0;2
1411;0;1;0;1;1;1
1412;0;0;0;2;0;2
1413;1;0;0;2;1;0
1414;0;0;1;2;1;0
1415;0;2;1;0;1;0
1416;0;1;1;0;1;1
1417;0;1;1;1;1;0
1418;0;0;0;0;3;1
1419;2;0;0;0;1;1
1420;1;0;0;1;0;2
1421;0;0;1;1;1;1
1422;0;1;0;2;1;0
1423;1;1;0;0;1;1
1424;1;0;1;0;1;1
1425;0;3;0;0;0;1
1426;0;1;1;1;1;0
1427;1;2;1;0;0;0
1428;0;2;1;0;1;0
1429;1;1;1;0;1;0
1430;1;1;1;0;1;0
1431;0;1;1;0;1;1
1432;0;1;1;1;0;1
1433;1;1;0;1;1;0
1434;0;1;1;0;2;0
1435;0;1;2;0;0;1
1436;0;1;1;1;1;0
1437;2;0;0;1;0;1
1438;0;1;1;2;0;0
1439;1;1;0;0;1;1
1440;0;0;2;1;1;0
1441;2;0;0;1;0;1
1442;0;3;0;0;0;1
1443;2;1;1;0;0;0
1444;1;0;0;0;1;2
1445;0;0;3;0;0;1
1446;1;2;0;0;1;0
1447;1;0;1;1;0;1
1448;2;0;0;1;1;0
1449;0;1;0;1;2;0
1450;0;0;0;2;1;1
1451;0;1;0;1;2;0
1452;1;0;1;0;0;2
1453;1;0;0;1;1;1
1454;1;0;1;1;1;0
1455;0;1;0;1;0;2
1456;2;0;1;1;0;0
1457;0;1;1;0;2;0
1458;1;0;1;0;1;1
1459;2;1;0;0;1;0
1460;2;1;0;1;0;0
1461;0;0;1;1;2;0
1462;2;0;1;0;0;1
1463;0;0;1;0;3;0
1464;0;1;1;1;0;1
1465;1;1;0;0;0;2
1466;0;1;1;1;0;1
1467;1;0;2;1;0;0
1468;1;1;0;1;0;1
1469;1;0;0;2;1;0
1470;0;0;1;1;2;0
1471;0;0;0;3;0;1
1472;1;0;2;0;1;0
1473;0;0;1;1;2;0
1474;1;0;0;0;0;3
1475;1;0;2;0;0;1
1476;2;0;0;0;1;1
1477;0;1;1;0;2;0
1478;0;0;1;1;0;2
1479;0;1;1;2;0;0
1480;0;1;2;0;1;0
1481;1;1;2;0;0;0
1482;2;0;0;1;1;0
1483;1;2;0;0;1;0
1484;2;1;0;0;0;1
1485;0;2;0;2;0;0
1486;1;0;0;2;0;1
1487;0;2;1;1;0;0
1488;0;1;0;0;0;3
1489;0;0;0;2;1;1
1490;0;2;0;0;2;0
1491;1;0;0;2;0;1
1492;1;2;1;0;0;0
1493;1;2;0;0;0;1
1494;0;1;1;1;0;1
1495;0;2;1;1;0;0
1496;1;1;0;1;0;1
1497;0;1;0;1;1;1
1498;1;0;1;1;1;0
1499;1;0;0;1;1;1
1500;1;0;1;1;1;0
