Runde;EINS;ZWEI;DREI;VIER;FUENF;SECHS
996;1;1;1;1;0;0
997;2;0;1;0;0;1
998;1;3;0;0;0;0
999;1;1;1;0;1;0
1000;1;1;1;1;0;0
1001;1;2;1;0;0;0
1002;0;3;0;1;0;0
1003;2;1;0;0;1;0
1004;0;3;0;1;0;0
1005;0;0;2;1;0;1
1006;1;3;0;0;0;0
1007;0;2;1;0;0;1
1008;0;1;2;0;1;0
1009;0;3;1;0;0;0
1010;1;1;1;1;0;0
1011;1;0;2;0;1;0
1012;2;2;0;0;0;0
1013;1;0;2;1;0;0
1014;0;2;1;1;0;0
1015;2;0;1;1;0;0
1016;2;1;1;0;0;0
1017;2;2;0;0;0;0
1018;2;0;0;0;1;1
1019;0;2;1;0;1;0
1020;1;1;2;0;0;0
1021;1;0;1;2;0;0
1022;2;0;0;1;0;1
1023;0;1;2;1;0;0
1024;0;1;1;1;1;0
1025;0;2;1;0;1;0
1026;1;0;0;1;2;0
1027;1;1;0;1;0;1
1028;1;1;1;1;0;0
1029;1;3;0;0;0;0
1030;2;0;1;1;0;0
1031;2;0;1;1;0;0
1032;1;2;1;0;0;0
1033;0;1;3;0;0;0
1034;0;3;1;0;0;0
1035;1;1;1;1;0;0
1036;3;0;1;0;0;0
1037;1;0;0;2;0;1
1038;0;1;3;0;0;0
1039;0;1;1;0;1;1
1040;1;3;0;0;0;0
1041;1;3;0;0;0;0
1042;1;1;1;1;0;0
1043;3;0;0;1;0;0
1044;1;0;2;0;1;0
1045;1;2;1;0;0;0
1046;2;1;1;0;0;0
1047;3;0;0;1;0;0
1048;0;2;0;0;1;1
1049;0;2;2;0;0;0
1050;1;2;0;0;1;0
1051;0;2;0;1;1;0
1052;2;1;1;0;0;0
1053;1;1;2;0;0;0
1054;1;0;1;1;1;0
1055;2;1;1;0;0;0
1056;1;0;2;0;1;0
1057;2;1;0;0;1;0
1058;1;0;1;1;0;1
1059;1;2;1;0;0;0
1060;1;0;2;1;0;0
1061;2;0;1;1;0;0
1062;0;0;3;0;1;0
1063;1;0;1;0;1;1
1064;0;2;1;0;1;0
1065;0;1;2;0;0;1
1066;1;0;2;1;0;0
1067;1;3;0;0;0;0
1068;1;0;2;0;1;0
1069;1;2;0;1;0;0
1070;1;1;0;0;1;1
1071;0;3;0;1;0;0
1072;1;1;1;0;0;1
1073;1;1;1;0;1;0
1074;2;0;1;1;0;0
1075;1;2;0;1;0;0
1076;1;1;0;0;2;0
1077;2;0;0;2;0;0
1078;2;2;0;0;0;0
1079;0;2;2;0;0;0
1080;1;2;0;0;1;0
1081;1;2;0;1;0;0
1082;1;0;0;2;1;0
1083;1;0;2;0;0;1
1084;1;1;1;1;0;0
1085;1;2;1;0;0;0
1086;2;1;0;0;0;1
1087;2;2;0;0;0;0
1088;0;2;2;0;0;0
1089;0;1;0;1;1;1
1090;2;1;1;0;0;0
1091;1;2;1;0;0;0
1092;1;0;2;0;0;1
1093;0;3;1;0;0;0
1094;1;1;1;0;0;1
1095;1;1;1;0;1;0
1096;1;0;3;0;0;0
1097;3;0;0;0;1;0
1098;0;1;3;0;0;0
1099;3;0;0;1;0;0
1100;0;1;0;1;2;0
1101;2;2;0;0;0;0
1102;0;1;1;1;1;0
1103;2;1;0;1;0;0
1104;2;0;2;0;0;0
1105;1;2;0;0;0;1
1106;0;2;1;1;0;0
1107;1;2;1;0;0;0
1108;3;0;0;1;0;0
1109;1;1;1;1;0;0
1110;1;1;0;1;1;0
1111;0;1;1;0;1;1
1112;2;0;1;0;1;0
1113;1;1;1;1;0;0
1114;1;1;1;0;0;1
1115;1;0;1;1;1;0
1116;0;1;1;2;0;0
1117;1;0;1;1;0;1
1118;2;1;0;0;1;0
1119;1;1;1;0;1;0
1120;1;1;0;1;1;0
1121;1;2;1;0;0;0
1122;0;2;2;0;0;0
1123;1;1;1;1;0;0
1124;1;1;1;0;0;1
1125;0;2;1;0;1;0
1126;1;1;1;0;1;0
1127;1;2;0;0;1;0
1128;0;0;4;0;0;0
1129;0;2;1;1;0;0
1130;1;0;1;1;1;0
1131;1;1;0;2;0;0
1132;1;1;1;0;1;0
1133;2;1;0;1;0;0
1134;1;1;1;1;0;0
1135;0;2;1;0;0;1
1136;2;0;1;0;1;0
1137;0;1;1;0;1;1
1138;2;1;1;0;0;0
1139;2;1;1;0;0;0
1140;1;1;2;0;0;0
1141;2;0;0;2;0;0
1142;2;0;1;1;0;0
1143;0;2;2;0;0;0
1144;1;1;1;0;0;1
1145;1;1;1;0;1;0
1146;1;0;2;0;1;0
1147;2;0;0;1;1;0
1148;2;1;1;0;0;0
1149;1;2;1;0;0;0
1150;1;2;0;1;0;0
1151;2;0;0;1;0;1
1152;2;0;1;0;1;0
1153;2;0;1;0;0;1
1154;0;0;1;1;1;1
1155;0;0;1;2;1;0
1156;2;0;2;0;0;0
1157;0;3;0;0;0;1
1158;1;2;1;0;0;0
1159;0;0;1;0;2;1
1160;2;0;1;0;1;0
1161;0;2;0;1;1;0
1162;1;1;1;0;1;0
1163;0;1;1;1;1;0
1164;0;2;2;0;0;0
1165;1;2;0;1;0;0
1166;1;3;0;0;0;0
1167;0;0;2;1;1;0
1168;2;0;1;1;0;0
1169;1;2;0;1;0;0
1170;0;2;0;1;1;0
1171;0;1;1;0;2;0
1172;1;1;1;1;0;0
1173;2;1;0;0;1;0
1174;1;1;0;1;1;0
1175;2;1;0;1;0;0
1176;1;1;1;1;0;0
1177;0;3;1;0;0;0
1178;2;1;0;1;0;0
1179;1;1;0;1;0;1
1180;0;2;1;0;1;0
1181;0;1;1;0;1;1
1182;3;0;1;0;0;0
1183;1;0;2;0;1;0
1184;4;0;0;0;0;0
1185;1;0;2;0;1;0
1186;0;2;2;0;0;0
1187;0;2;1;0;1;0
1188;2;0;1;1;0;0
1189;0;1;2;1;0;0
1190;2;2;0;0;0;0
1191;0;1;1;1;1;0
1192;1;1;1;1;0;0
1193;1;2;1;0;0;0
1194;1;1;2;0;0;0
1195;1;0;2;0;0;1
1196;2;2;0;0;0;0
1197;0;3;0;0;0;1
1198;1;0;0;1;1;1
1199;1;1;1;1;0;0
1200;1;2;0;1;0;0
1201;2;0;0;0;1;1
1202;2;0;2;0;0;0
1203;3;1;0;0;0;0
1204;1;2;1;0;0;0
1205;1;1;2;0;0;0
1206;1;1;0;0;1;1
1207;2;0;1;1;0;0
1208;0;3;0;0;1;0
1209;2;0;2;0;0;0
1210;2;2;0;0;0;0
1211;1;2;1;0;0;0
1212;0;1;1;1;0;1
1213;1;1;2;0;0;0
1214;2;0;1;0;0;1
1215;1;1;1;1;0;0
1216;3;0;0;0;1;0
1217;0;1;1;0;1;1
1218;1;1;1;1;0;0
1219;2;1;0;0;1;0
1220;1;1;1;1;0;0
1221;1;2;0;1;0;0
1222;1;1;1;1;0;0
1223;1;2;1;0;0;0
1224;1;1;1;1;0;0
1225;1;0;1;0;1;1
1226;1;0;1;2;0;0
1227;0;2;1;0;0;1
1228;1;2;1;0;0;0
1229;1;1;0;0;2;0
1230;2;0;1;0;0;1
1231;0;2;1;0;0;1
1232;1;0;3;0;0;0
1233;0;1;3;0;0;0
1234;1;0;1;2;0;0
1235;0;1;1;1;1;0
1236;2;1;0;1;0;0
1237;1;0;3;0;0;0
1238;0;1;2;0;1;0
1239;0;1;1;0;1;1
1240;0;2;1;0;1;0
1241;0;2;1;1;0;0
1242;2;0;0;0;1;1
1243;2;2;0;0;0;0
1244;3;1;0;0;0;0
1245;0;2;1;0;1;0
1246;1;1;0;1;1;0
1247;0;1;0;1;1;1
1248;0;1;3;0;0;0
1249;3;0;0;1;0;0
1250;1;1;1;0;1;0
1251;2;1;1;0;0;0
1252;0;0;4;0;0;0
1253;2;0;1;0;0;1
1254;3;1;0;0;0;0
1255;0;3;1;0;0;0
1256;1;2;0;0;1;0
1257;1;1;1;0;0;1
1258;3;0;1;0;0;0
1259;1;0;1;1;1;0
1260;2;1;0;1;0;0
1261;1;1;0;0;2;0
1262;0;1;3;0;0;0
1263;0;1;1;1;1;0
1264;2;0;0;0;1;1
1265;0;4;0;0;0;0
1266;1;2;1;0;0;0
1267;2;0;1;0;1;0
1268;1;1;1;1;0;0
1269;1;1;2;0;0;0
1270;1;0;1;1;1;0
1271;2;0;1;1;0;0
1272;0;1;1;0;1;1
1273;1;0;2;1;0;0
1274;0;2;0;2;0;0
1275;1;0;1;1;1;0
1276;1;2;1;0;0;0
1277;2;1;1;0;0;0
1278;1;1;2;0;0;0
1279;0;1;1;0;1;1
1280;2;2;0;0;0;0
1281;2;0;2;0;0;0
1282;0;0;1;3;0;0
1283;2;2;0;0;0;0
1284;1;2;1;0;0;0
1285;2;0;2;0;0;0
1286;1;2;1;0;0;0
1287;0;3;0;0;1;0
1288;3;0;0;0;1;0
1289;0;0;2;0;1;1
1290;0;2;0;0;1;1
1291;0;1;1;1;1;0
1292;1;2;0;1;0;0
1293;3;0;0;1;0;0
1294;1;1;2;0;0;0
1295;1;2;0;1;0;0
1296;0;1;1;2;0;0
1297;3;0;0;0;1;0
1298;0;2;1;1;0;0
1299;1;1;1;0;1;0
1300;2;2;0;0;0;0
1301;2;1;0;1;0;0
1302;1;2;0;1;0;0
1303;0;2;1;1;0;0
1304;0;3;1;0;0;0
1305;2;0;1;1;0;0
1306;2;1;0;1;0;0
1307;1;2;0;1;0;0
1308;1;1;1;1;0;0
1309;1;2;1;0;0;0
1310;0;3;0;0;1;0
1311;1;1;0;1;1;0
1312;3;1;0;0;0;0
1313;1;3;0;0;0;0
1314;1;1;0;0;1;1
1315;2;2;0;0;0;0
1316;1;0;1;2;0;0
1317;1;1;0;0;1;1
1318;0;1;1;1;1;0
1319;3;0;0;0;0;1
1320;1;1;0;0;1;1
1321;1;2;0;1;0;0
1322;0;0;2;0;1;1
1323;0;2;1;1;0;0
1324;1;0;1;1;0;1
1325;1;1;0;2;0;0
1326;3;1;0;0;0;0
1327;2;1;1;0;0;0
1328;0;2;0;1;1;0
1329;1;1;2;0;0;0
1330;2;0;2;0;0;0
1331;1;1;1;1;0;0
1332;0;1;1;0;1;1
1333;1;0;2;0;1;0
1334;2;2;0;0;0;0
1335;0;1;1;1;1;0
1336;1;0;3;0;0;0
1337;1;0;1;1;0;1
1338;0;0;3;0;1;0
1339;2;2;0;0;0;0
1340;2;0;0;0;1;1
1341;1;1;1;0;0;1
1342;1;1;1;0;0;1
1343;0;1;1;0;1;1
1344;1;2;1;0;0;0
1345;0;0;3;1;0;0
1346;2;2;0;0;0;0
1347;0;1;1;2;0;0
1348;1;2;1;0;0;0
1349;0;0;2;0;2;0
1350;2;0;1;1;0;0
1351;1;1;0;1;1;0
1352;1;2;0;1;0;0
1353;1;0;2;0;1;0
1354;1;2;0;0;1;0
1355;0;0;3;1;0;0
1356;0;0;2;0;1;1
1357;1;1;0;0;2;0
1358;0;1;2;0;1;0
1359;2;1;1;0;0;0
1360;2;0;1;1;0;0
1361;0;0;3;1;0;0
1362;0;1;1;2;0;0
1363;2;0;0;0;2;0
1364;2;1;1;0;0;0
1365;0;3;1;0;0;0
1366;0;1;1;1;1;0
1367;0;1;1;1;1;0
1368;0;0;2;2;0;0
1369;0;1;1;1;1;0
1370;0;2;0;0;1;1
1371;1;1;0;1;1;0
1372;2;2;0;0;0;0
1373;1;1;1;1;0;0
1374;0;3;1;0;0;0
1375;3;1;0;0;0;0
1376;0;1;1;0;1;1
1377;2;1;0;0;0;1
1378;0;3;1;0;0;0
1379;1;0;2;0;1;0
1380;2;0;1;1;0;0
1381;1;1;1;0;1;0
1382;0;2;2;0;0;0
1383;1;1;1;0;1;0
1384;1;1;1;1;0;0
1385;0;1;0;1;1;1
1386;1;0;2;1;0;0
1387;3;1;0;0;0;0
1388;0;1;1;1;1;0
1389;1;1;0;1;1;0
1390;0;4;0;0;0;0
1391;1;0;1;2;0;0
1392;3;1;0;0;0;0
1393;3;1;0;0;0;0
1394;2;0;0;1;0;1
1395;2;1;0;1;0;0
1396;1;1;1;1;0;0
1397;2;0;1;0;1;0
1398;0;1;2;0;1;0
1399;1;2;0;1;0;0
1400;1;1;1;1;0;0
1401;1;1;1;0;1;0
1402;0;1;1;1;0;1
1403;1;2;0;1;0;0
1404;0;3;1;0;0;0
1405;2;1;1;0;0;0
1406;0;1;1;0;1;1
1407;1;0;2;0;1;0
1408;1;2;1;0;0;0
1409;0;1;1;2;0;0
1410;1;0;0;2;1;0
1411;1;1;0;1;0;1
1412;0;1;1;1;1;0
1413;2;0;1;0;0;1
1414;0;1;1;2;0;0
1415;0;1;2;0;0;1
1416;1;0;3;0;0;0
1417;1;1;1;0;1;0
1418;1;0;1;0;1;1
1419;0;1;3;0;0;0
1420;2;1;0;0;0;1
1421;2;0;0;2;0;0
1422;1;2;0;1;0;0
1423;3;1;0;0;0;0
1424;2;0;1;0;1;0
1425;1;2;0;1;0;0
1426;1;0;2;1;0;0
1427;1;2;0;0;1;0
1428;0;3;0;0;1;0
1429;1;2;0;0;0;1
1430;3;0;0;0;1;0
1431;0;2;1;0;1;0
1432;0;1;1;0;1;1
1433;1;0;1;2;0;0
1434;0;2;1;1;0;0
1435;2;1;1;0;0;0
1436;1;2;0;0;1;0
1437;3;0;0;1;0;0
1438;0;1;2;0;1;0
1439;2;1;0;0;1;0
1440;0;1;0;1;1;1
1441;1;0;1;2;0;0
1442;1;0;1;1;1;0
1443;1;0;3;0;0;0
1444;2;1;0;1;0;0
1445;2;0;0;0;1;1
1446;1;1;1;1;0;0
1447;1;3;0;0;0;0
1448;3;0;0;1;0;0
1449;1;2;0;1;0;0
1450;1;2;0;0;1;0
1451;2;2;0;0;0;0
1452;1;2;0;1;0;0
1453;1;0;3;0;0;0
1454;1;1;1;1;0;0
1455;2;0;1;0;1;0
1456;0;2;1;1;0;0
1457;2;1;1;0;0;0
1458;1;0;3;0;0;0
1459;1;0;1;0;1;1
1460;0;1;2;1;0;0
1461;2;1;0;0;0;1
1462;0;0;2;0;1;1
1463;0;1;2;0;1;0
1464;0;0;1;1;1;1
1465;0;2;0;1;1;0
1466;0;3;0;1;0;0
1467;1;0;0;1;1;1
1468;1;1;0;1;1;0
1469;0;1;1;1;1;0
1470;1;1;1;1;0;0
1471;0;0;0;2;1;1
1472;2;0;2;0;0;0
1473;1;1;1;0;1;0
1474;2;1;0;0;1;0
1475;2;1;1;0;0;0
1476;2;0;1;1;0;0
1477;2;1;0;0;0;1
1478;2;0;0;2;0;0
1479;1;0;1;1;1;0
1480;1;0;1;2;0;0
1481;1;1;1;1;0;0
1482;1;1;1;1;0;0
1483;3;0;0;1;0;0
1484;1;1;1;1;0;0
1485;1;2;1;0;0;0
1486;2;2;0;0;0;0
1487;1;1;1;0;1;0
1488;2;1;1;0;0;0
1489;2;1;0;1;0;0
1490;1;0;2;0;1;0
1491;0;0;3;0;0;1
1492;2;0;0;0;1;1
1493;1;3;0;0;0;0
1494;1;0;1;1;1;0
1495;0;3;1;0;0;0
1496;1;2;1;0;0;0
1497;3;1;0;0;0;0
1498;0;2;0;0;2;0
1499;0;2;1;0;1;0
1500;2;0;1;0;0;1
