Runde;EINS;ZWEI;DREI;VIER;FUENF;SECHS
996;0;1;0;2;1;0
997;0;1;2;0;1;0
998;0;0;2;2;0;0
999;0;1;3;0;0;0
1000;1;1;1;0;0;1
1001;0;0;2;2;0;0
1002;2;0;0;1;0;1
1003;0;0;2;1;1;0
1004;0;0;2;2;0;0
1005;0;2;0;0;2;0
1006;0;1;3;0;0;0
1007;0;2;0;2;0;0
1008;0;0;0;3;1;0
1009;0;0;0;3;1;0
1010;0;3;0;0;0;1
1011;0;1;0;2;1;0
1012;1;0;1;1;1;0
1013;2;1;0;0;1;0
1014;0;1;1;0;2;0
1015;0;0;2;2;0;0
1016;0;1;3;0;0;0
1017;1;1;0;2;0;0
1018;1;0;1;1;0;1
1019;0;2;1;1;0;0
1020;0;0;1;0;3;0
1021;0;1;0;2;0;1
1022;0;1;1;0;1;1
1023;1;0;0;2;1;0
1024;1;2;1;0;0;0
1025;1;1;0;2;0;0
1026;1;1;0;1;0;1
1027;0;0;0;4;0;0
1028;2;0;1;0;1;0
1029;0;1;1;0;1;1
1030;0;0;3;1;0;0
1031;0;0;2;1;1;0
1032;0;0;0;3;1;0
1033;1;0;0;1;1;1
1034;1;1;2;0;0;0
1035;1;0;0;2;1;0
1036;0;0;2;1;0;1
1037;0;1;1;1;1;0
1038;0;1;2;1;0;0
1039;0;2;0;1;0;1
1040;1;1;0;1;1;0
1041;0;1;1;1;0;1
1042;0;1;0;2;1;0
1043;0;1;0;1;2;0
1044;1;2;1;0;0;0
1045;1;1;1;1;0;0
1046;0;1;1;1;0;1
1047;0;0;0;2;1;1
1048;1;0;1;1;1;0
1049;0;0;2;0;2;0
1050;0;0;1;2;1;0
1051;0;1;1;0;1;1
1052;1;1;1;1;0;0
1053;1;1;0;1;1;0
1054;1;0;2;1;0;0
1055;0;1;2;0;1;0
1056;0;0;2;1;0;1
1057;1;1;0;2;0;0
1058;0;1;1;0;2;0
1059;0;1;3;0;0;0
1060;0;1;3;0;0;0
1061;0;0;1;3;0;0
1062;1;0;1;2;0;0
1063;0;0;1;2;0;1
1064;0;0;2;1;0;1
1065;0;1;0;2;0;1
1066;1;1;0;1;1;0
1067;0;1;1;0;2;0
1068;1;1;1;1;0;0
1069;0;0;2;0;2;0
1070;0;0;0;3;1;0
1071;0;0;2;0;1;1
1072;0;0;1;2;1;0
1073;0;0;1;2;0;1
1074;0;0;2;1;1;0
1075;0;0;1;0;1;2
1076;0;1;2;0;0;1
1077;0;2;1;0;1;0
1078;0;2;0;0;1;1
1079;0;0;2;0;1;1
1080;1;0;2;0;1;0
1081;1;0;0;1;2;0
1082;0;1;3;0;0;0
1083;0;0;1;2;1;0
1084;1;0;1;2;0;0
1085;0;1;2;1;0;0
1086;0;1;1;1;0;1
1087;0;1;0;2;0;1
1088;0;0;2;2;0;0
1089;0;1;0;1;2;0
1090;0;0;1;1;0;2
1091;0;0;1;2;1;0
1092;1;2;0;0;1;0
1093;2;0;0;2;0;0
1094;0;0;1;0;2;1
1095;0;2;1;1;0;0
1096;0;1;1;1;0;1
1097;0;0;3;0;1;0
1098;0;0;2;1;1;0
1099;0;1;1;1;1;0
1100;0;0;0;0;2;2
1101;1;0;1;1;1;0
1102;1;1;1;0;1;0
1103;0;1;1;1;1;0
1104;1;0;1;1;1;0
1105;0;0;1;2;0;1
1106;0;2;0;1;1;0
1107;0;0;1;3;0;0
1108;0;2;1;1;0;0
1109;0;1;1;1;0;1
1110;0;1;0;0;2;1
1111;0;0;2;0;2;0
1112;0;1;2;1;0;0
1113;0;0;0;2;1;1
1114;0;1;2;0;0;1
1115;0;0;1;0;2;1
1116;0;1;2;0;1;0
1117;0;1;2;1;0;0
1118;0;0;2;0;2;0
1119;0;1;1;0;1;1
1120;0;0;2;0;1;1
1121;0;0;1;2;1;0
1122;1;0;2;1;0;0
1123;1;0;1;1;0;1
1124;0;1;1;1;1;0
1125;0;1;2;1;0;0
1126;0;1;2;1;0;0
1127;0;1;1;2;0;0
1128;0;0;1;1;0;2
1129;0;2;0;0;1;1
1130;1;0;0;2;1;0
1131;0;4;0;0;0;0
1132;0;1;2;1;0;0
1133;1;0;1;1;1;0
1134;0;1;0;1;1;1
1135;0;3;0;1;0;0
1136;0;0;3;1;0;0
1137;0;2;1;1;0;0
1138;1;0;2;1;0;0
1139;1;0;2;0;0;1
1140;0;1;2;0;1;0
1141;0;2;1;1;0;0
1142;0;1;1;2;0;0
1143;0;1;1;1;0;1
1144;0;0;1;1;2;0
1145;0;0;1;3;0;0
1146;0;0;0;2;2;0
1147;0;1;1;0;1;1
1148;1;2;0;0;1;0
1149;1;0;1;1;0;1
1150;0;1;0;2;1;0
1151;0;0;0;0;4;0
1152;0;1;1;1;1;0
1153;0;1;2;0;1;0
1154;0;2;1;0;0;1
1155;0;0;1;2;1;0
1156;0;2;1;0;0;1
1157;0;0;2;0;1;1
1158;0;0;2;1;0;1
1159;0;2;1;1;0;0
1160;1;2;1;0;0;0
1161;1;1;1;0;1;0
1162;1;1;0;0;1;1
1163;0;0;1;2;1;0
1164;0;0;1;1;2;0
1165;0;0;1;2;0;1
1166;0;2;1;1;0;0
1167;0;1;1;2;0;0
1168;0;1;0;3;0;0
1169;0;1;1;1;1;0
1170;0;1;1;0;2;0
1171;0;1;0;0;1;2
1172;0;1;1;1;1;0
1173;0;1;0;2;0;1
1174;0;1;0;3;0;0
1175;0;1;0;2;1;0
1176;0;2;0;0;2;0
1177;0;0;2;2;0;0
1178;0;1;1;0;1;1
1179;0;0;1;2;0;1
1180;0;1;1;2;0;0
1181;0;1;3;0;0;0
1182;1;0;2;0;0;1
1183;0;1;1;1;1;0
1184;1;0;0;1;2;0
1185;0;0;2;2;0;0
1186;0;0;1;2;1;0
1187;0;0;1;2;1;0
1188;1;0;1;2;0;0
1189;0;1;1;2;0;0
1190;1;0;1;0;1;1
1191;0;0;3;0;0;1
1192;1;0;0;2;1;0
1193;0;0;0;3;1;0
1194;0;0;2;2;0;0
1195;0;0;1;1;2;0
1196;0;0;1;1;1;1
1197;0;2;1;1;0;0
1198;0;1;1;0;2;0
1199;1;1;1;1;0;0
1200;0;0;2;1;1;0
1201;0;0;1;3;0;0
1202;0;1;1;1;0;1
1203;0;1;1;2;0;0
1204;0;0;1;1;2;0
1205;0;2;0;1;0;1
1206;1;0;0;0;3;0
1207;0;1;1;0;1;1
1208;2;0;0;1;1;0
1209;0;1;2;1;0;0
1210;0;1;1;1;0;1
1211;0;0;2;1;1;0
1212;1;0;2;0;1;0
1213;0;0;1;1;2;0
1214;0;0;1;2;1;0
1215;0;0;3;0;1;0
1216;0;2;1;0;0;1
1217;1;0;1;0;1;1
1218;1;1;0;1;1;0
1219;1;0;1;2;0;0
1220;0;0;2;1;1;0
1221;1;0;2;0;1;0
1222;0;1;0;2;1;0
1223;0;0;1;3;0;0
1224;0;0;2;0;1;1
1225;0;2;0;1;1;0
1226;1;1;0;2;0;0
1227;0;0;1;2;1;0
1228;0;2;1;1;0;0
1229;0;0;1;2;1;0
1230;1;0;1;2;0;0
1231;1;0;1;1;1;0
1232;0;0;1;2;1;0
1233;0;1;0;2;1;0
1234;0;1;0;2;0;1
1235;0;1;0;2;1;0
1236;0;0;3;1;0;0
1237;1;0;1;1;1;0
1238;1;0;0;2;1;0
1239;1;0;1;0;2;0
1240;0;1;0;1;2;0
1241;0;0;1;2;1;0
1242;1;2;1;0;0;0
1243;0;1;1;0;1;1
1244;0;1;1;2;0;0
1245;1;1;0;1;1;0
1246;1;1;0;0;2;0
1247;1;1;0;1;1;0
1248;0;0;2;1;0;1
1249;0;2;0;0;1;1
1250;1;1;0;0;1;1
1251;0;1;1;1;1;0
1252;0;1;2;0;0;1
1253;0;2;0;2;0;0
1254;0;0;2;1;1;0
1255;1;0;1;0;2;0
1256;1;1;0;1;1;0
1257;1;0;2;1;0;0
1258;0;1;0;2;1;0
1259;0;1;2;0;1;0
1260;0;0;1;1;2;0
1261;0;1;2;1;0;0
1262;0;1;1;0;1;1
1263;1;0;1;1;1;0
1264;0;1;1;1;0;1
1265;0;0;3;0;1;0
1266;0;1;1;0;2;0
1267;1;0;0;2;0;1
1268;0;0;1;1;2;0
1269;0;0;2;2;0;0
1270;1;0;0;1;2;0
1271;1;1;0;0;2;0
1272;0;0;1;3;0;0
1273;0;0;1;0;3;0
1274;0;2;1;1;0;0
1275;0;1;1;0;1;1
1276;1;0;1;1;1;0
1277;1;2;0;1;0;0
1278;0;0;0;2;1;1
1279;0;0;2;1;0;1
1280;0;0;1;2;0;1
1281;0;0;3;1;0;0
1282;0;2;2;0;0;0
1283;0;2;0;1;0;1
1284;0;0;2;0;2;0
1285;0;0;2;1;0;1
1286;0;2;1;0;1;0
1287;0;1;0;2;1;0
1288;0;1;1;1;1;0
1289;1;0;1;0;2;0
1290;0;0;1;2;0;1
1291;1;2;0;0;0;1
1292;0;1;0;3;0;0
1293;0;0;1;0;2;1
1294;0;0;2;2;0;0
1295;0;1;2;0;0;1
1296;1;0;2;1;0;0
1297;1;3;0;0;0;0
1298;0;3;1;0;0;0
1299;0;2;1;0;1;0
1300;1;0;1;1;0;1
1301;0;1;1;0;1;1
1302;0;1;2;0;1;0
1303;1;0;1;2;0;0
1304;1;1;1;0;1;0
1305;1;0;1;1;0;1
1306;1;0;1;2;0;0
1307;1;1;1;0;0;1
1308;0;0;0;2;2;0
1309;1;0;0;2;1;0
1310;0;1;1;1;1;0
1311;1;0;1;0;2;0
1312;0;1;1;1;1;0
1313;0;2;1;0;1;0
1314;2;0;0;1;0;1
1315;0;0;2;1;0;1
1316;1;0;0;1;1;1
1317;0;0;0;2;2;0
1318;0;1;1;1;1;0
1319;1;0;0;1;1;1
1320;0;0;3;0;1;0
1321;0;1;1;1;0;1
1322;1;0;1;2;0;0
1323;0;1;0;1;2;0
1324;0;0;1;2;1;0
1325;0;0;0;2;2;0
1326;0;0;2;2;0;0
1327;0;1;0;2;1;0
1328;2;0;1;1;0;0
1329;1;0;1;1;0;1
1330;0;2;0;1;1;0
1331;0;2;2;0;0;0
1332;1;1;2;0;0;0
1333;0;1;1;0;2;0
1334;1;0;3;0;0;0
1335;2;1;0;1;0;0
1336;1;2;0;1;0;0
1337;0;0;2;1;1;0
1338;0;1;1;1;1;0
1339;0;3;1;0;0;0
1340;0;1;2;0;1;0
1341;1;2;0;1;0;0
1342;0;1;1;1;0;1
1343;0;0;0;3;0;1
1344;1;0;0;2;0;1
1345;1;0;1;2;0;0
1346;0;0;3;0;1;0
1347;0;0;2;0;1;1
1348;0;1;1;0;1;1
1349;1;2;1;0;0;0
1350;0;1;2;0;1;0
1351;0;1;1;1;1;0
1352;0;0;1;3;0;0
1353;0;0;2;1;1;0
1354;1;1;2;0;0;0
1355;1;0;1;1;0;1
1356;0;0;2;1;1;0
1357;0;0;1;2;0;1
1358;0;1;1;0;1;1
1359;0;1;1;0;2;0
1360;0;0;1;2;1;0
1361;0;1;0;0;3;0
1362;0;0;2;0;1;1
1363;0;0;0;2;1;1
1364;1;1;1;1;0;0
1365;1;0;0;2;1;0
1366;0;0;2;0;1;1
1367;0;3;0;1;0;0
1368;0;0;2;1;1;0
1369;1;0;0;2;0;1
1370;0;1;0;2;1;0
1371;0;1;2;1;0;0
1372;1;1;1;1;0;0
1373;1;1;0;1;0;1
1374;0;0;1;1;2;0
1375;0;2;1;1;0;0
1376;0;4;0;0;0;0
1377;0;0;1;1;2;0
1378;0;2;2;0;0;0
1379;1;0;0;2;0;1
1380;1;2;0;0;0;1
1381;0;2;0;1;1;0
1382;0;1;1;2;0;0
1383;0;1;1;0;2;0
1384;0;0;2;2;0;0
1385;0;0;1;3;0;0
1386;0;0;1;2;1;0
1387;1;0;1;1;0;1
1388;0;0;2;0;2;0
1389;2;0;0;0;2;0
1390;1;0;1;1;0;1
1391;0;0;2;1;1;0
1392;0;0;3;1;0;0
1393;0;0;1;1;2;0
1394;1;2;1;0;0;0
1395;0;0;1;1;1;1
1396;0;0;0;4;0;0
1397;0;1;1;1;1;0
1398;0;1;0;3;0;0
1399;0;2;0;0;1;1
1400;0;1;2;1;0;0
1401;0;2;0;2;0;0
1402;0;0;1;2;0;1
1403;0;3;0;1;0;0
1404;0;0;1;1;2;0
1405;0;1;2;0;1;0
1406;0;2;0;1;1;0
1407;1;1;1;1;0;0
1408;1;1;0;1;1;0
1409;0;1;1;1;1;0
1410;0;0;0;2;1;1
1411;0;2;0;0;2;0
1412;0;2;0;0;2;0
1413;1;0;1;1;0;1
1414;1;1;0;0;2;0
1415;0;0;2;2;0;0
1416;1;2;0;0;0;1
1417;0;2;0;1;1;0
1418;1;0;1;0;1;1
1419;0;0;2;1;0;1
1420;1;0;1;2;0;0
1421;1;1;2;0;0;0
1422;1;1;0;1;1;0
1423;0;0;2;0;1;1
1424;0;0;3;1;0;0
1425;0;2;2;0;0;0
1426;1;1;0;1;1;0
1427;0;1;2;1;0;0
1428;1;0;0;2;1;0
1429;1;1;1;0;1;0
1430;0;3;0;1;0;0
1431;0;1;0;1;1;1
1432;0;0;1;3;0;0
1433;0;1;1;1;0;1
1434;0;1;2;0;0;1
1435;0;0;1;1;2;0
1436;0;1;3;0;0;0
1437;0;0;1;1;1;1
1438;0;0;0;3;1;0
1439;0;1;2;1;0;0
1440;0;1;0;2;1;0
1441;1;0;0;2;0;1
1442;0;0;0;2;1;1
1443;0;1;0;2;1;0
1444;0;0;2;2;0;0
1445;0;0;1;3;0;0
1446;0;1;1;0;1;1
1447;0;1;0;2;1;0
1448;0;0;1;1;2;0
1449;0;1;0;2;0;1
1450;1;0;1;1;1;0
1451;0;0;2;1;0;1
1452;1;1;1;1;0;0
1453;0;0;1;1;0;2
1454;0;0;3;1;0;0
1455;0;2;0;0;2;0
1456;0;1;2;1;0;0
1457;0;0;1;2;1;0
1458;0;1;1;2;0;0
1459;0;1;1;0;2;0
1460;0;0;2;2;0;0
1461;2;1;0;1;0;0
1462;0;0;1;2;1;0
1463;0;0;1;2;1;0
1464;1;1;0;2;0;0
1465;0;0;0;2;2;0
1466;1;2;0;1;0;0
1467;0;1;0;2;0;1
1468;1;0;1;1;1;0
1469;0;0;1;2;1;0
1470;1;0;2;1;0;0
1471;0;0;2;2;0;0
1472;0;0;2;1;1;0
1473;0;0;0;1;2;1
1474;1;0;2;0;1;0
1475;0;0;2;1;1;0
1476;0;2;1;1;0;0
1477;0;1;0;1;1;1
1478;0;0;2;1;1;0
1479;0;0;3;1;0;0
1480;0;1;0;0;3;0
1481;0;1;1;1;1;0
1482;1;0;1;1;0;1
1483;0;2;1;1;0;0
1484;0;1;1;2;0;0
1485;0;2;1;0;1;0
1486;0;0;0;3;0;1
1487;0;1;1;0;2;0
1488;1;0;2;0;1;0
1489;0;0;0;4;0;0
1490;0;1;1;2;0;0
1491;1;1;1;0;1;0
1492;1;0;2;0;0;1
1493;0;3;1;0;0;0
1494;0;2;0;0;1;1
1495;0;0;3;1;0;0
1496;0;1;1;1;1;0
1497;0;1;2;1;0;0
1498;0;0;1;1;2;0
1499;0;0;0;1;2;1
1500;0;1;1;1;0;1
